treatment,control,ratio,ratio2,ratio3,size,size25,size50,size100,sizeno,ask,askd1,askd2,askd3,ask1,ask2,ask3,amount,gave,amountchange,hpa,ltmedmra,freq,years,year5,mrm2,dormant,female,couple,state50one,nonlit,cases,statecnt,stateresponse,stateresponset,stateresponsec,stateresponsetminc,perbush,close25,red0,blue0,redcty,bluecty,pwhite,pblack,page18_39,ave_hh_sz,median_hhincome,powner,psch_atlstba,pop_propurban
1,0,1,0,0,2,0,1,0,0,3,0,0,1,35,45,55,0,0,-25,30,1,9,10,1,37,1,1,0,0,5,1,6.28366231918335,0.018095238134264946,0.02169720269739628,0.011152416467666626,0.010544786229729652,0.5252525210380554,0,1,0,1,0,0.9854879975318909,0.0028454898856580257,0.15934742987155914,2.1600000858306885,53094,0.8522102236747742,0.37257155776023865,0.9795124530792236
1,0,1,0,0,4,0,0,0,1,3,0,0,1,35,45,55,0,0,-10,25,1,12,10,1,9,1,1,0,0,0,0,1.962896466255188,0.030487805604934692,0.031104199588298798,0.029325513169169426,0.0017786864191293716,0.4848484992980957,1,0,1,0,1,0.9581621289253235,0.007471049670130014,0.2976590692996979,2.690000057220459,41640,0.7089661955833435,0.14753782749176025,0.7836819887161255
1,0,2,1,0,2,0,1,0,0,3,0,0,1,125,160,190,0,0,-100,100,0,1,3,0,32,1,0,0,0,4,0,2.8944742679595947,0.03239145502448082,0.039960041642189026,0.015555555932223797,0.024404484778642654,0.5151515007019043,1,1,0,0,1,0.8292407989501953,0.05996663123369217,0.657565176486969,2.2300000190734863,39839,0.40870243310928345,0.7591411471366882,1
1,0,3,0,1,2,0,1,0,0,2,0,1,0,35,45,55,0,0,-25,25,1,7,7,1,8,1,1,0,0,4,1,2.8146817684173584,0.027639972046017647,0.030927835032343864,0.020408162847161293,0.010519672185182571,0.5099999904632568,1,1,0,1,0,0.9508805274963379,0.04043686017394066,0.3435904383659363,2.509999990463257,51422,0.7270171046257019,0.2866860330104828,0.730484664440155
0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,85,100,0,0,-35,55,0,14,10,1,14,1,1,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.7861875891685486,0.018238190561532974,0.3457353115081787,2.5,43023,0.4654387831687927,0.24997742474079132,0.9384157061576843
1,0,1,0,0,4,0,0,0,1,2,0,1,0,35,45,55,0,0,-25,25,1,6,6,1,7,0,0,0,0,0,1,1.8332335948944092,0.014145811088383198,0.013793103396892548,0.014749262481927872,-9.561590850353241e-4,0.5555555820465088,0,1,0,1,0,0.8682594299316406,0.021607480943202972,0.3691338300704956,2.5899999141693115,43406,0.6330373287200928,0.23053289949893951,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,70,85,0,0,-40,50,0,12,10,1,5,0,NA,NA,0,1,3,1.5320167541503906,0.015625,0.01727447286248207,0.012145749293267727,0.005128723569214344,0.5858585834503174,0,1,0,1,0,0.9277774691581726,0.047759223729372025,0.3366999924182892,2.990000009536743,69205,0.9499745965003967,0.3072337806224823,0.8029741644859314
1,0,3,0,1,2,0,1,0,0,3,0,0,1,175,220,265,0,0,-150,150,0,9,4,0,17,1,0,0,0,5,1,6.28366231918335,0.018095238134264946,0.02169720269739628,0.011152416467666626,0.010544786229729652,0.5252525210380554,0,1,0,1,0,0.8742836117744446,0.07051647454500198,0.3393772840499878,2.059999942779541,39146,0.6091052889823914,0.28633785247802734,1
1,0,3,0,1,4,0,0,0,1,3,0,0,1,55,70,85,0,0,-50,50,0,10,8,1,6,0,0,0,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,1,0,0.5276868939399719,0.36272376775741577,0.30078640580177307,3.509999990463257,53473,0.550487220287323,0.2717985510826111,1
1,0,1,0,0,4,0,0,0,1,3,0,0,1,65,85,100,0,0,-50,60,0,2,0,0,3,0,1,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.8522404432296753,0.010726944543421268,0.39309439063072205,2.069999933242798,68691,0.6458521485328674,0.6775217652320862,0.9910334944725037
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,45,55,0,0,-25,25,1,3,5,1,27,1,0,0,0,1,1,2.3020148277282715,0.015597919933497906,0.016971278935670853,0.012886597774922848,0.004084681160748005,0.5252525210380554,0,1,0,0,1,0.9208927750587463,0.014599764719605446,0.6526262760162354,2.140000104904175,34799,0.4005900025367737,0.7221828699111938,0.8297700881958008
1,0,2,1,0,4,0,0,0,1,2,0,1,0,65,85,100,0,0,-55,55,0,6,7,1,30,1,0,0,0,0,1,0.4229004681110382,0.02358490601181984,0.029411764815449715,0.01315789483487606,0.016253869980573654,0.6666666865348816,0,1,0,1,0,0.8580860495567322,0.04888724163174629,0.7424332499504089,1.6799999475479126,17492,0.1469419151544571,0.29121634364128113,1
1,0,3,0,1,2,0,1,0,0,2,0,1,0,55,70,85,0,0,-25,50,1,4,2,0,4,0,1,0,0,1,2,3.5387990474700928,0.021984215825796127,0.02224123105406761,0.021487602964043617,7.536280900239944e-4,0.5454545617103577,0,1,0,0,1,0.7974797487258911,0.04545454680919647,0.24683237075805664,2.990000009536743,93857,0.8757973909378052,0.602533757686615,1
1,0,1,0,0,2,0,1,0,0,1,1,0,0,35,45,55,0,0,-25,25,1,2,2,0,12,1,0,0,0,1,3,1.5320167541503906,0.015625,0.01727447286248207,0.012145749293267727,0.005128723569214344,0.5858585834503174,0,1,0,1,0,0.795375645160675,0.16686353087425232,0.3131822943687439,2.4600000381469727,56657,0.7079153656959534,0.46246737241744995,0.8666738271713257
1,0,3,0,1,3,0,0,1,0,1,1,0,0,45,60,70,0,0,-40,40,0,1,0,0,4,0,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.855063796043396,0.05627964809536934,0.4570073187351227,1.7400000095367432,52890,0.5064351558685303,0.54935622215271,0.9812554717063904
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,60,70,0,0,-35,35,0,2,3,0,30,1,1,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.7895085215568542,0.04545798525214195,0.2914002537727356,2.619999885559082,37671,0.5636612772941589,0.17551635205745697,1
1,0,2,1,0,4,0,0,0,1,3,0,0,1,45,60,70,0,0,-35,35,0,5,7,1,42,1,0,0,0,6,2,4.215040683746338,0.021769994869828224,0.025486251339316368,0.012861736118793488,0.01262451522052288,0.6161616444587708,0,1,0,1,0,0.923022449016571,0.03415670245885849,0.4193360209465027,2.049999952316284,49649,0.6051875948905945,0.5995038747787476,1
1,0,3,0,1,1,1,0,0,0,2,0,1,0,125,160,190,0,0,-55,100,0,3,2,0,14,1,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.888279378414154,0.011831170879304409,0.26061326265335083,2.450000047683716,93118,0.73770904541015625,0.5676249861717224,0.9926720261573792
1,0,3,0,1,4,0,0,0,1,1,1,0,0,35,45,55,0,0,-30,30,1,1,0,0,2,0,0,0,0,0,0,1.7753839492797852,0.026966292411088943,0.025684932246804237,0.029411764815449715,-0.0037268325686454773,0.44897958636283875,0,0,1,1,0,0.9833831787109375,0.006812894716858864,0.23213692009449005,2.740000009536743,80805,0.9616151452064514,0.484877347946167,3.3233631984330714e-4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,125,160,190,0,0,-120,120,0,5,4,0,6,0,1,0,0,0,1,3.2694993019104004,0.017083587124943733,0.019792648032307625,0.012110726907849312,0.007681921124458313,0.3737373650074005,0,0,1,0,1,0.9813829660415649,0.004432624205946922,0.26861703395843506,2.3399999141693115,53750,0.789893627166748,0.36547619104385376,0.35638296604156494
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,45,55,0,0,-20,25,1,2,2,0,14,1,0,0,0,4,0,2.8944742679595947,0.03239145502448082,0.039960041642189026,0.015555555932223797,0.024404484778642654,0.5151515007019043,1,1,0,0,1,0.6943949460983276,0.0867200493812561,0.4223901033401489,2.299999952316284,51476,0.5488235950469971,0.7450450658798218,0.8798912167549133
1,0,1,0,0,1,1,0,0,0,1,1,0,0,25,35,50,0,0,-20,25,1,2,7,1,36,1,0,1,0,1,2,3.281468152999878,0.020668692886829376,0.024702653288841248,0.012681159190833569,0.012021494098007679,0.46464645862579346,0,0,1,0,1,0.8006994128227234,0.10249846428632736,0.3436925411224365,2.4700000286102295,66345,0.7399355173110962,0.48664364218711853,0.9753758311271667
1,0,3,0,1,1,1,0,0,0,1,1,0,0,55,70,85,0,0,-30,50,1,14,12,1,5,0,0,0,0,5,4,4.500299453735352,0.019946807995438576,0.01950235292315483,0.020806241780519485,-0.0013038888573646545,0.49000000953674316,1,0,1,1,0,0.9433587193489075,0.04605301842093468,0.29351910948753357,2.259999990463257,29129,0.6523565053939819,0.1420595496892929,0.9530613422393799
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,70,85,0,0,-25,45,1,12,6,1,3,0,1,0,0,0,1,1.8332335948944092,0.014145811088383198,0.013793103396892548,0.014749262481927872,-9.561590850353241e-4,0.5555555820465088,0,1,0,1,0,0.9297977685928345,0.008354985155165195,0.26119518280029297,2.1700000762939453,35540,0.6797692775726318,0.25855404138565063,0.8701410889625549
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,70,85,0,0,-50,50,0,2,3,0,29,1,0,0,0,1,2,3.594653844833374,0.018312985077500343,0.02058319002389908,0.014150943607091904,0.006432246416807175,0.4343434274196625,0,0,1,1,0,0.905888020992279,0.06877413392066956,0.18122586607933044,2.569999933242798,71950,0.9032769799232483,0.4478764533996582,0.2524131238460541
1,0,3,0,1,3,0,0,1,0,2,0,1,0,85,110,130,0,0,-75,75,0,12,12,1,6,0,NA,NA,0,5,2,0.9435467720031738,0.014799154363572598,0.012738853693008423,0.01886792480945587,-0.006129071116447449,0.09090909361839294,0,0,1,0,1,0.8445377945899963,0.06197478994727135,0.6242122054100037,1.309999942779541,51847,0.36366039514541626,0.8374105095863342,1
1,0,2,1,0,1,1,0,0,0,2,0,1,0,125,160,190,0,0,-100,100,0,24,19,1,3,0,NA,NA,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.796477198600769,0.020870540291070938,0.31887102127075195,2.75,92644,0.7723671197891235,0.49284404516220093,0.9896347522735596
1,0,3,0,1,1,1,0,0,0,3,0,0,1,55,70,85,0,0,-50,50,0,7,2,0,2,0,0,1,0,1,0,3.9537203311920166,0.018163470551371574,0.01861504092812538,0.017214396968483925,0.0014006439596414566,0.44999998807907104,0,0,1,1,0,0.9468964338302612,0.015719467774033546,0.1979040652513504,2.640000104904175,104200,0.8827579021453857,0.6401824355125427,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,70,85,0,0,-50,50,0,1,0,0,3,0,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.8135656118392944,0.026424232870340347,0.3433587849140167,2.450000047683716,47245,0.5988374352455139,0.3122941851615906,1
1,0,1,0,0,2,0,1,0,0,1,1,0,0,65,85,100,0,0,-55,55,0,8,7,1,5,0,0,0,0,1,0,3.9537203311920166,0.018163470551371574,0.01861504092812538,0.017214396968483925,0.0014006439596414566,0.44999998807907104,0,0,1,0,1,0.7120853662490845,0.24309036135673523,0.32511451840400696,2.1600000858306885,57132,0.6491855382919312,0.6381778717041016,1
1,0,1,0,0,1,1,0,0,0,1,1,0,0,65,85,100,0,0,-50,55,0,4,2,0,12,1,1,0,0,1,2,3.281468152999878,0.020668692886829376,0.024702653288841248,0.012681159190833569,0.012021494098007679,0.46464645862579346,0,0,1,0,1,0.8899203538894653,0.020429793745279312,0.29391127824783325,2.509999990463257,59634,0.7440456748008728,0.32921937108039856,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,45,55,0,0,-25,25,1,11,5,1,12,1,1,0,0,6,2,4.215040683746338,0.021769994869828224,0.025486251339316368,0.012861736118793488,0.01262451522052288,0.6161616444587708,0,1,0,1,0,0.8650161027908325,0.04372990503907204,0.3145337700843811,2.940000057220459,48090,0.6479091644287109,0.24843904376029968,0.9772990345954895
1,0,2,1,0,4,0,0,0,1,1,1,0,0,35,45,55,0,0,-25,25,1,1,1,0,8,1,1,0,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,0,1,0.8224651217460632,0.05460912361741066,0.5493879914283752,2.2100000381469727,33250,0.4754858613014221,0.6029208302497864,0.8107293844223022
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,45,55,0,0,-20,25,1,9,8,1,6,0,1,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.24772588908672333,0.038546089082956314,0.41384929418563843,3.25,87486,0.7243054509162903,0.4365314543247223,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,70,85,0,0,-20,50,1,7,6,1,13,1,NA,NA,0,0,2,2.982246160507202,0.0260869562625885,0.02783300168812275,0.022494887933135033,0.005338113754987717,0.46464645862579346,0,0,1,0,1,0.4458828866481781,0.2889752984046936,0.301967054605484,2.5999999046325684,47461,0.7265521287918091,0.23155467212200165,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,70,85,0,0,-10,50,1,2,1,0,5,0,1,0,0,0,1,1.8033113479614258,0.02101769857108593,0.021346470341086388,0.020338982343673706,0.0010074879974126816,0.49494948983192444,1,0,1,1,0,0.9770442843437195,0.012903225608170033,0.28417104482650757,2.4000000953674316,31801,0.7564675807952881,0.1421319842338562,0.5953488349914551
1,0,3,0,1,3,0,0,1,0,3,0,0,1,45,60,70,0,0,-35,35,0,7,6,1,0,0,0,0,0,1,2,3.594653844833374,0.018312985077500343,0.02058319002389908,0.014150943607091904,0.006432246416807175,0.4343434274196625,0,0,1,0,1,0.8075019121170044,0.04818938672542572,0.1774943321943283,3.009999990463257,140222,0.9227009415626526,0.7627075910568237,0.9807588458061218
0,1,0,0,0,0,0,0,0,0,0,0,0,0,125,160,190,0,0,-50,100,0,16,12,1,3,0,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.6961768865585327,0.005330804269760847,0.17843477427959442,2.8399999141693115,138206,0.9123895168304443,0.6786180138587952,0.9809988141059875
1,0,2,1,0,1,1,0,0,0,1,1,0,0,55,70,85,0,0,-25,50,1,15,19,1,28,1,0,0,0,6,2,4.215040683746338,0.021769994869828224,0.025486251339316368,0.012861736118793488,0.01262451522052288,0.6161616444587708,0,1,0,1,0,0.7681937217712402,0.09357072412967682,0.5372889637947083,2.259999990463257,30231,0.41748565435409546,0.33989661931991577,0.9985043406486511
1,0,3,0,1,4,0,0,0,1,2,0,1,0,25,35,50,0,0,-10,10,1,1,1,0,8,1,0,1,0,5,1,6.28366231918335,0.018095238134264946,0.02169720269739628,0.011152416467666626,0.010544786229729652,0.5252525210380554,0,1,0,0,1,0.9532114863395691,0.019664032384753227,0.2926383316516876,2.049999952316284,50517,0.6725831627845764,0.45578059554100037,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,125,160,190,0,0,-100,100,0,1,1,0,8,1,0,1,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,1,0,0.907198429107666,0.017486628144979477,0.3986755311489105,1.6299999952316284,75472,0.3805460035800934,0.752761721611023,1
1,0,1,0,0,2,0,1,0,0,1,1,0,0,25,35,50,0,0,-20,20,1,1,1,0,8,1,0,0,0,5,0,1.9230002164840698,0.019709544256329536,0.024038461968302727,0.0117647061124444,0.012273755855858326,0.5600000023841858,0,1,0,1,0,0.8484316468238831,0.10095487534999847,0.29625964164733887,2.5299999713897705,71166,0.7736569046974182,0.5731174945831299,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,60,70,0,0,-35,35,0,10,6,1,2,0,0,0,0,1,0,3.9537203311920166,0.018163470551371574,0.01861504092812538,0.017214396968483925,0.0014006439596414566,0.44999998807907104,0,0,1,0,1,0.7935032248497009,0.09452401846647263,0.5772730708122253,1.7100000381469727,48381,0.34267133474349976,0.611901581287384,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,60,70,0,0,-35,35,0,21,14,1,7,0,1,0,0,5,4,4.500299453735352,0.019946807995438576,0.01950235292315483,0.020806241780519485,-0.0013038888573646545,0.49000000953674316,1,0,1,1,0,0.8786501288414001,0.032323334366083145,0.6218119859695435,2.3499999046325684,26948,0.3874197006225586,0.6054116487503052,0.9553618431091309
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,70,85,0,0,-50,50,0,1,1,0,9,1,0,0,0,4,0,2.8944742679595947,0.03239145502448082,0.039960041642189026,0.015555555932223797,0.024404484778642654,0.5151515007019043,1,1,0,0,1,0.8612435460090637,0.0833435207605362,0.3255918323993683,2.3299999237060547,61809,0.7317058444023132,0.6243569850921631,0.9304078817367554
0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,110,130,0,0,-50,75,0,7,9,1,3,0,0,0,0,4,0,2.8944742679595947,0.03239145502448082,0.039960041642189026,0.015555555932223797,0.024404484778642654,0.5151515007019043,1,1,0,0,1,0.7691976428031921,0.15756335854530334,0.38938814401626587,2.2699999809265137,34588,0.5591502785682678,0.32093849778175354,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,70,85,0,0,-50,50,0,1,2,0,21,1,0,0,0,0,1,1.8033113479614258,0.02101769857108593,0.021346470341086388,0.020338982343673706,0.0010074879974126816,0.49494948983192444,1,0,1,0,1,0.9893078207969666,0.002813731087371707,0.21722003817558289,2.5399999618530273,30493,0.802570104598999,0.10603588819503784,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,625,750,0,0,-250,250,0,1,0,0,0,0,NA,NA,0,1,0,0.9634948968887329,0.026915114372968674,0.02994011901319027,0.020134227350354195,0.009805891662836075,0.5050504803657532,1,1,0,1,0,0.7199719548225403,0.01806066930294037,0.28607749938964844,2.3399999141693115,32569,0.6516128778457642,0.28244373202323914,1
1,0,1,0,0,2,0,1,0,0,2,0,1,0,55,70,85,0,0,-50,50,0,1,2,0,20,1,0,0,0,1,1,1.549970030784607,0.02574002556502819,0.02750491164624691,0.02238805964589119,0.0051168520003557205,0.5353535413742065,0,1,0,0,1,0.39905840158462524,0.5726376175880432,0.4039345383644104,2.299999952316284,30224,0.5184067487716675,0.31439393758773804,1
1,0,1,0,0,3,0,0,1,0,1,1,0,0,25,35,50,0,0,-30,125,1,14,15,1,8,1,1,0,0,1,3,1.5320167541503906,0.015625,0.01727447286248207,0.012145749293267727,0.005128723569214344,0.5858585834503174,0,1,0,0,1,0.8016970157623291,0.15635839104652405,0.5875446796417236,1.5399999618530273,49515,0.4286927878856659,0.6579437851905823,1
1,0,1,0,0,4,0,0,0,1,3,0,0,1,75,95,120,0,0,-12.5,70,1,9,7,1,5,0,0,0,0,6,2,4.215040683746338,0.021769994869828224,0.025486251339316368,0.012861736118793488,0.01262451522052288,0.6161616444587708,0,1,0,1,0,0.8953459858894348,0.009405729360878468,0.1875954270362854,2.319999933242798,82620,0.7951681613922119,0.6802402138710022,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,125,160,190,0,0,-5,100,1,6,13,1,24,1,1,0,0,3,1,0.6762417554855347,0.02064896747469902,0.023148147389292717,0.016260161995887756,0.006887985393404961,0.5858585834503174,0,1,0,1,0,0.3822290301322937,0.6112600564956665,0.24626579880714417,2.6500000953674316,31653,0.8992522358894348,0.16753022372722626,0
1,0,1,0,0,3,0,0,1,0,2,0,1,0,25,35,50,0,0,-25,25,1,3,8,1,29,1,1,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.7458508610725403,0.027626050636172295,0.28897058963775635,2.569999933242798,35811,0.5648148059844971,0.1203780472278595,0.9673844575881958
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,60,70,0,0,-30,35,1,5,1,0,2,0,1,0,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,1,0,0.9013587832450867,0.07333264499902725,0.2801576554775238,2.440000057220459,37612,0.6802805662155151,0.23450198769569397,0.7622653245925903
1,0,2,1,0,2,0,1,0,0,2,0,1,0,45,60,70,0,0,-35,35,0,6,16,1,15,1,0,0,0,0,0,0.5784959197044373,0.017241379246115685,0.019704433158040047,0.01149425283074379,0.008210180327296257,0.49494948983192444,1,0,1,1,0,0.9892473220825195,0.005973715800791979,0.28166070580482483,2.559999942779541,45965,0.804958164691925,0.1763392835855484,0
1,0,2,1,0,1,1,0,0,0,3,0,0,1,45,60,70,0,0,-35,35,0,5,7,1,43,1,0,0,0,0,1,3.2694993019104004,0.017083587124943733,0.019792648032307625,0.012110726907849312,0.007681921124458313,0.3737373650074005,0,0,1,0,1,0.8936347365379333,0.01777382753789425,0.27899354696273804,2.619999885559082,73418,0.7202544212341309,0.5315533876419067,0.9578427076339722
1,0,1,0,0,1,1,0,0,0,2,0,1,0,45,60,70,0,0,-35,35,0,7,8,1,18,1,0,0,0,4,0,2.8944742679595947,0.03239145502448082,0.039960041642189026,0.015555555932223797,0.024404484778642654,0.5151515007019043,1,1,0,0,1,0.0808037742972374,0.9153295755386353,0.27824631333351135,2.369999885559082,21600,0.43878111243247986,0.11547397077083588,1
1,0,2,1,0,4,0,0,0,1,2,0,1,0,125,160,190,0,0,-100,100,0,7,7,1,8,1,1,0,0,0,0,0.2653101980686188,0,0,0,0,0.6391752362251282,0,1,0,1,0,0.7625173330307007,0.06967422366142273,0.3817870318889618,2.690000057220459,54600,0.6888043880462646,0.25146523118019104,0.9872093796730042
1,0,3,0,1,4,0,0,0,1,3,0,0,1,55,70,85,0,0,-45,45,0,4,4,0,2,0,0,0,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,1,0,0.907198429107666,0.017486628144979477,0.3986755311489105,1.6299999952316284,75472,0.3805460035800934,0.752761721611023,1
1,0,2,1,0,2,0,1,0,0,1,1,0,0,95,120,145,0,0,-50,85,0,11,7,1,0,0,0,0,0,0,1,1.8033113479614258,0.02101769857108593,0.021346470341086388,0.020338982343673706,0.0010074879974126816,0.49494948983192444,1,0,1,0,1,0.915489137172699,0.05373012274503708,0.3089311718940735,2.5999999046325684,64822,0.8330521583557129,0.2915753722190857,0.9482107162475586
1,0,2,1,0,2,0,1,0,0,2,0,1,0,35,45,55,0,0,-25,25,1,1,1,0,14,1,1,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.9257057905197144,0.021439185366034508,0.17299936711788177,2.4000000953674316,78260,0.9002335071563721,0.39549750089645386,0.5591169595718384
1,0,1,0,0,1,1,0,0,0,2,0,1,0,45,60,70,0,0,-12.5,40,1,7,9,1,7,0,0,0,0,6,2,4.215040683746338,0.021769994869828224,0.025486251339316368,0.012861736118793488,0.01262451522052288,0.6161616444587708,0,1,0,1,0,0.715849757194519,0.043471261858940125,0.37256479263305664,3.069999933242798,36760,0.38798490166664124,0.2191557139158249,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,45,55,0,0,-25,25,1,1,3,0,43,1,0,0,0,5,1,6.28366231918335,0.018095238134264946,0.02169720269739628,0.011152416467666626,0.010544786229729652,0.5252525210380554,0,1,0,1,0,0.9628869891166687,0.019435491412878036,0.16915714740753174,2.190000057220459,34285,0.8568077683448792,0.14410480856895447,0.5375524759292603
1,0,2,1,0,3,0,0,1,0,3,0,0,1,45,60,70,0,0,-35,35,0,1,3,0,32,1,0,0,0,0,0,1.7713943719863892,0.013513513840734959,0.017915310338139534,0.0036496350076049566,0.014265675097703934,0.4848484992980957,1,0,1,1,0,0.9316743612289429,0.025659792125225067,0.30318164825439453,2.7799999713897705,70253,0.9085046648979187,0.41245946288108826,0.9868902564048767
